name,http_last_check,http_status,https_last_check,https_status
zimbra.ambafrance.org,2022-12-13,"[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'zimbra.ambafrance.org'. (_ssl.c:997)",2022-12-13,"[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'zimbra.ambafrance.org'. (_ssl.c:997)"
zm.ambafrance.org,2022-12-13,200 OK,2022-12-13,200 OK
zw.ambafrance.org,2022-12-13,200 OK,2022-12-13,200 OK
ambafrance-at.org,2022-12-13,301 Moved Permanently https://at.ambafrance.org/,2022-12-13,"[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'ambafrance-at.org'. (_ssl.c:997)"
webmail.ambafrance-at.org,2022-12-13,Timeout,2022-12-13,"[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'webmail.ambafrance-at.org'. (_ssl.c:997)"
www.ambafrance-at.org,2022-12-13,301 Moved Permanently https://at.ambafrance.org/,2022-12-13,"[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'www.ambafrance-at.org'. (_ssl.c:997)"
ambafrance-au.org,2022-12-13,301 Moved Permanently https://au.ambafrance.org/,2022-12-13,"[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'ambafrance-au.org'. (_ssl.c:997)"
www.ambafrance-au.org,2022-12-13,301 Moved Permanently https://au.ambafrance.org/,2022-12-13,"[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'www.ambafrance-au.org'. (_ssl.c:997)"
ambafrance-be.org,2022-12-13,301 Moved Permanently https://be.ambafrance.org/,2022-12-13,"[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'ambafrance-be.org'. (_ssl.c:997)"
webmail.ambafrance-be.org,2022-12-13,Timeout,2022-12-13,"[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'webmail.ambafrance-be.org'. (_ssl.c:997)"
ambafrance-bi.org,2022-12-13,301 Moved Permanently https://bi.ambafrance.org/,2022-12-13,"[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'ambafrance-bi.org'. (_ssl.c:997)"
ambafrance-bo.org,2022-12-13,301 Moved Permanently https://bo.ambafrance.org/,2022-12-13,"[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'ambafrance-bo.org'. (_ssl.c:997)"
webmail.ambafrance-bo.org,2022-12-13,200 OK,2022-12-13,"[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'webmail.ambafrance-bo.org'. (_ssl.c:997)"
www.ambafrance-bo.org,2022-12-13,301 Moved Permanently https://bo.ambafrance.org/,2022-12-13,"[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'www.ambafrance-bo.org'. (_ssl.c:997)"
ambafrance-br.org,2022-12-13,301 Moved Permanently https://br.ambafrance.org/,2022-12-13,"[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'ambafrance-br.org'. (_ssl.c:997)"
webmail.ambafrance-br.org,2022-12-13,200 OK,2022-12-13,"[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'webmail.ambafrance-br.org'. (_ssl.c:997)"
www.ambafrance-br.org,2022-12-13,301 Moved Permanently https://br.ambafrance.org/,2022-12-13,"[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'www.ambafrance-br.org'. (_ssl.c:997)"
ambafrance-bw.org,2022-12-13,301 Moved Permanently https://bw.ambafrance.org/,2022-12-13,"[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'ambafrance-bw.org'. (_ssl.c:997)"
ambafrance-ca.org,2022-12-13,"[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'ambafrance-ca.org'. (_ssl.c:997)",2022-12-13,"[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'ambafrance-ca.org'. (_ssl.c:997)"
www.ambafrance-ca.org,2022-12-13,"[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'www.ambafrance-ca.org'. (_ssl.c:997)",2022-12-13,"[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'www.ambafrance-ca.org'. (_ssl.c:997)"
ambafrance-ch.org,2022-12-13,301 Moved Permanently https://ch.ambafrance.org/,2022-12-13,"[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'ambafrance-ch.org'. (_ssl.c:997)"
www.ambafrance-ch.org,2022-12-13,301 Moved Permanently https://ch.ambafrance.org/,2022-12-13,"[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'www.ambafrance-ch.org'. (_ssl.c:997)"
ambafrance-cl.org,2022-12-13,301 Moved Permanently https://cl.ambafrance.org/,2022-12-13,"[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'ambafrance-cl.org'. (_ssl.c:997)"
ambafrance-cn.org,2022-12-13,301 Moved Permanently https://cn.ambafrance.org/,2022-12-13,"[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'ambafrance-cn.org'. (_ssl.c:997)"
webmail.ambafrance-cn.org,2022-12-13,200 OK,2022-12-13,"[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'webmail.ambafrance-cn.org'. (_ssl.c:997)"
www.ambafrance-cn.org,2022-12-13,301 Moved Permanently https://cn.ambafrance.org/,2022-12-13,"[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'www.ambafrance-cn.org'. (_ssl.c:997)"
ambafrance-cv.org,2022-12-13,301 Moved Permanently https://cv.ambafrance.org/,2022-12-13,"[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'ambafrance-cv.org'. (_ssl.c:997)"
ambafrance-de.org,2022-12-13,301 Moved Permanently https://de.ambafrance.org/,2022-12-13,"[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'ambafrance-de.org'. (_ssl.c:997)"
webmail.ambafrance-de.org,2022-12-13,200 OK,2022-12-13,"[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'webmail.ambafrance-de.org'. (_ssl.c:997)"
www.ambafrance-de.org,2022-12-13,301 Moved Permanently https://de.ambafrance.org/,2022-12-13,"[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'www.ambafrance-de.org'. (_ssl.c:997)"
