name,http_last_check,http_status,https_last_check,https_status
univ-st-etienne.fr,2022-12-13,301 Moved Permanently https://www.univ-st-etienne.fr/,2022-12-13,"[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'univ-st-etienne.fr'. (_ssl.c:997)"
cas.univ-st-etienne.fr,2022-12-13,Timeout,2022-12-13,200 OK
portail.univ-st-etienne.fr,2022-12-13,301 Moved Permanently https://www.univ-st-etienne.fr,2022-12-13,302 Found https://cas.univ-st-etienne.fr/esup-cas/login?service=http%3a%2f%2fagenda.univ-st-etienne.fr%2f
www.univ-st-etienne.fr,2022-12-13,200 OK,2022-12-13,200 OK
univ-tln.fr,2022-12-13,Timeout,2022-12-13,Timeout
www.univ-tln.fr,2022-12-13,200 OK,2022-12-13,200 OK
univ-tlse2.fr,2022-12-13,"[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'univ-tlse2.fr'. (_ssl.c:997)",2022-12-13,"[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'univ-tlse2.fr'. (_ssl.c:997)"
www.univ-tlse2.fr,2022-12-13,200 ,2022-12-13,200 
univ-tlse3.fr,2022-12-13,302 302 https://www.univ-tlse3.fr/,2022-12-13,302 302 https://www.univ-tlse3.fr/
www.univ-tlse3.fr,2022-12-13,200 200,2022-12-13,200 200
univ-tours.fr,2022-12-13,302  https://www.univ-tours.fr/,2022-12-13,302  https://www.univ-tours.fr/
www.univ-tours.fr,2022-12-13,200 ,2022-12-13,200 
univ-ubs.fr,2022-12-13,Name or service not known,2022-12-13,Name or service not known
www.univ-ubs.fr,2022-12-13,200 OK,2022-12-13,200 OK
universite-paris-saclay.fr,2022-12-13,302 Found https://www.universite-paris-saclay.fr/,2022-12-13,302 Found https://www.universite-paris-saclay.fr/
www.universite-paris-saclay.fr,2022-12-13,200 OK,2022-12-13,200 OK
universiteparis2019.fr,2022-12-13,302 Found https://u-paris.fr,2022-12-13,[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: certificate has expired (_ssl.c:997)
uphf.fr,2022-12-13,200 OK,2022-12-13,200 OK
www.uphf.fr,2022-12-13,200 OK,2022-12-13,200 OK
ut-capitole.fr,2022-12-13,"[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'ut-capitole.fr'. (_ssl.c:997)",2022-12-13,"[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'ut-capitole.fr'. (_ssl.c:997)"
www.ut-capitole.fr,2022-12-13,200 ,2022-12-13,200 
uvsq.fr,2022-12-13,Name or service not known,2022-12-13,Name or service not known
www.uvsq.fr,2022-12-13,200 200,2022-12-13,200 200
vetagro-sup.fr,2022-12-13,301 Moved Permanently https://www.vetagro-sup.fr/,2022-12-13,301 Moved Permanently https://www.vetagro-sup.fr/
www.vetagro-sup.fr,2022-12-13,200 OK,2022-12-13,200 OK
unc.nc,2022-12-13,200 OK,2022-12-13,200 OK
univ-nc.nc,2022-12-13,Name or service not known,2022-12-13,Name or service not known
www.univ-nc.nc,2022-12-13,Name or service not known,2022-12-13,Name or service not known
upf.pf,2022-12-13,Name or service not known,2022-12-13,Name or service not known
www.upf.pf,2022-12-13,200 OK,2022-12-13,200 OK
